id,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,day,month,year
JMAN_9119221,16,1.5185185185185186,3.0,1,0,1,0,0,1,17,3,2023
JMAN_2457731,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2468349,13,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2449307,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_9015478,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_2462242,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9038779,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_9020196,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2418297,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9034647,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_11200796,14,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9075938,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_9074060,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_10355825,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_2335690,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_9129318,15,1.0,3.0,1,1,1,0,0,1,13,1,2023
JMAN_9035528,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2455695,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9043399,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_10190396,7,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_12085153,4,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2456281,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2477792,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2473750,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9047552,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2448722,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9004984,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_9839820,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_16871480,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10575478,8,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_11673207,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_2461712,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9129318,16,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_11618371,5,1.0,2.0,1,1,1,0,0,1,17,2,2023
JMAN_9001140,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2331004,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9746946,15,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_18410824,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_11055836,7,1.25,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2460501,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9022039,16,1.027027027027027,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2452473,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9023361,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9313625,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9313625,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9008188,17,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2375471,0,1.0909090909090908,,1,0,1,1,0,0,10,3,2023
JMAN_2478212,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_2446468,0,1.0,0.0,1,0,1,1,0,0,31,3,2023
JMAN_2392015,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9026515,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9028070,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_9398554,13,0.7647058823529411,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2454977,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10967092,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9016394,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2476133,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2470276,13,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_10744386,8,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2461321,13,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2466569,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9018662,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9008468,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2475094,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_18410398,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_18126654,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9000371,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_11075462,4,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2439899,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2429874,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9121993,15,1.0,3.0,1,1,1,0,0,1,24,3,2023
JMAN_1862669,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_16161349,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2474033,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_10227669,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2451147,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9000773,17,2.333333333333333,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2407642,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9007138,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2441230,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2483316,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_17656192,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_16385554,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_10575478,8,1.0,3.0,1,0,1,0,0,1,20,1,2023
JMAN_11018677,7,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2468805,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_9221334,14,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_18410407,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2478280,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9111310,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_2437713,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10979316,14,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2474309,0,1.0,0.0,1,0,0,1,0,0,27,1,2023
JMAN_2388391,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2461046,17,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_9084076,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2452473,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2475275,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9075122,0,1.0,0.0,1,0,0,1,0,0,20,1,2023
JMAN_2477395,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2325725,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_2480410,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2412645,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_2452339,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_18005774,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9208635,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_11710046,5,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9028641,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2453359,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9035528,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_12791979,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10348982,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2468966,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2447279,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2456825,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2473789,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9002379,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9014472,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_9014472,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_2445629,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2480262,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_9003564,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2463062,17,1.0,3.0,1,0,1,0,0,1,20,1,2023
JMAN_2463062,17,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_2461834,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2461834,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_13302332,3,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2469242,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2478859,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2378161,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2402232,17,1.0,3.0,1,1,1,0,0,1,24,3,2023
JMAN_9001024,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_10909526,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_18362857,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10361494,0,1.0,1.0,1,0,0,0,1,0,20,1,2023
JMAN_9002816,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_9003121,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_18409549,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_18410393,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9038779,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_9471486,12,1.0,2.0,1,1,1,0,0,1,17,2,2023
JMAN_2460735,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2452905,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2444949,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2476133,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9391855,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9038496,17,1.0,2.0,1,1,1,0,0,1,17,3,2023
JMAN_2456825,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_16719774,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9019244,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9111310,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_18410412,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_2437417,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9040231,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_10489734,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_13993883,3,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2481252,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9121993,15,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_2481216,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9014565,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_2456322,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2420440,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_9014743,17,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_9017463,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_18410413,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2473827,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9401641,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2351429,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_18409541,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9208635,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9696461,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9003568,17,1.0,3.0,1,1,1,0,0,1,24,3,2023
JMAN_2453581,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9034647,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2481883,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2414128,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9039072,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2379983,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_18271448,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9007515,16,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2317163,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_9084558,17,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_2481392,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9396302,14,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_15044959,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_12608707,17,1.0,2.0,1,0,0,0,0,1,13,1,2023
JMAN_2439899,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9174983,16,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_9023687,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2474704,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_2475820,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2477395,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9008932,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_11126390,6,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9007138,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_18410389,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_2481520,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9492699,11,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_13717602,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9332838,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2449296,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_11018677,6,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_18409963,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_10025258,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_9754365,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18410402,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2454712,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_2461511,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9218106,16,1.0,3.0,1,0,0,0,0,1,24,2,2023
JMAN_2445535,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_18410412,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2379983,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2457086,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9039356,16,1.0,3.0,1,1,1,0,0,1,17,3,2023
JMAN_2412040,0,1.0,,1,0,0,1,0,0,3,2,2023
JMAN_9001380,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_9018509,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9038285,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_9150028,0,1.0,,1,0,0,1,0,0,3,2,2023
JMAN_9075278,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_18411652,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_18362858,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9328421,14,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9096433,15,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_18410816,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9032834,16,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2235384,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9022086,17,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2474522,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_2374491,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_18410810,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9026918,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_9028450,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2304165,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_9074060,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9810546,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2479512,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_11096413,6,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2335690,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_9052224,17,1.0,3.0,1,0,0,0,0,1,17,2,2023
JMAN_12250851,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9206753,15,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9001350,17,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_18411228,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_2450463,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2468132,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9275311,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9275311,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2463960,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9662440,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_18411660,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2351429,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_18315630,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2480951,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10715453,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9160150,0,1.0,,1,0,0,1,0,0,3,2,2023
JMAN_2476133,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2479836,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_1009797,27,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2469850,0,1.0,0.0,1,0,1,1,0,0,31,3,2023
JMAN_2479556,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_9028996,17,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9022517,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2478212,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_2474547,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9003728,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_9023151,17,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_9310859,14,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2311004,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10467169,14,1.0,2.0,1,1,0,0,0,1,17,3,2023
JMAN_9163394,16,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9021088,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2475019,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2453581,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9028146,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9208195,15,1.0,3.0,1,1,1,0,0,1,27,1,2023
JMAN_16373812,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2476115,17,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_9210682,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_9023149,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2465336,17,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_2465336,17,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2475298,17,1.0,3.0,0,0,1,0,0,1,24,3,2023
JMAN_13302332,3,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9003725,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_10069485,15,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9028556,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_11633303,45,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_12608707,0,1.0,,1,0,0,1,0,0,10,2,2023
JMAN_10909526,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10080251,10,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9242624,15,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_18411239,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9275311,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2471256,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9157238,16,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2471987,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2474696,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2441174,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_476335,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_18391384,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_18409944,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9525135,10,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_9028715,0,1.0,,1,1,1,1,0,0,6,1,2023
JMAN_9004072,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_12672269,17,1.0,3.0,1,1,1,0,0,1,27,1,2023
JMAN_9086153,14,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_9420806,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9081717,16,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_2476991,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_16380016,0,1.0,1.0,1,1,1,0,1,0,24,2,2023
JMAN_2473957,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2453452,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9003225,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9003225,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2335690,0,1.0,0.0,1,0,1,1,0,0,31,3,2023
JMAN_9327351,15,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_18149360,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2481518,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9075221,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_10080251,10,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9022776,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_18409527,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9038285,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_2441495,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_9321490,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2375196,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_2464667,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9157238,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9281732,14,1.1363636363636365,3.0,0,0,1,0,0,1,13,1,2023
JMAN_9002990,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18391384,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_2444478,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_18278560,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2481520,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2447241,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9659718,12,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_2445549,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9898535,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2449227,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9033523,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_18410406,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2456533,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9080095,0,1.0,1.0,1,0,0,0,1,0,27,1,2023
JMAN_2472663,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2473570,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_14519900,2,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9575933,14,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_10069632,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_10979316,14,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2478636,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9746946,16,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9047481,15,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_10078002,10,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2437417,0,0.4,,1,0,1,1,0,0,6,1,2023
JMAN_13704353,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9075221,17,1.0,2.0,1,1,1,0,0,1,24,2,2023
JMAN_16875693,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2459391,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2465119,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2456281,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_2470525,12,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2471859,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2473478,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9270194,0,1.0,,1,1,1,1,0,0,10,2,2023
JMAN_9021157,17,1.0,3.0,1,0,1,0,0,1,20,1,2023
JMAN_2351429,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_2472150,20,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9005021,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2479657,0,1.2,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9006490,17,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_2293551,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9032708,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_18161158,0,1.0,,1,0,1,1,0,0,10,2,2023
